Order_ID,Latitude,Longitude,Distance_m,Delivery_Time_min,Demand
494,12.9784242,77.640913,867.7546951973395,7.56,5
495,12.9778707,77.6467011,1452.4930857582879,11.91,2
496,12.9738609,77.6411203,1375.690956073804,9.95,3
497,12.9840614,77.6406191,383.3205865960081,6.23,3
498,12.9808127,77.6449014,1139.2517550976468,9.11,3
499,12.9829234,77.6405761,398.5863701675846,4.89,4
500,12.9804944,77.6470581,1494.0677005278576,12.3,5
501,12.9827917,77.6382008,140.7921417525406,4.96,3
502,12.9834805,77.6455973,1156.0113903309878,9.62,5
503,12.9827334,77.6457594,1240.9217056457048,10.8,2
504,12.9778707,77.6467011,1452.4930857582879,9.92,4
505,12.9812376,77.6460148,1285.2032298646702,9.04,4
506,12.979197,77.6444748,1075.3643404088955,9.79,2
507,12.9777898,77.6442258,1199.3986484147138,8.06,3
508,12.9791523,77.643048,1023.598723937867,9.04,1
509,12.9778445,77.6457576,1356.8393981236954,9.3,4
510,12.981271,77.6413783,621.9449496039956,8.07,4
511,12.9776808,77.6410004,1085.5008992146315,9.45,5
512,12.9823803,77.6396071,301.5563076833993,4.54,1
513,12.9785481,77.644178,1114.911009292693,7.73,4
514,12.9777468,77.6429023,1142.6268010737651,9.94,5
515,12.981155,77.6461024,1420.323825229343,11.75,4
516,12.9778445,77.6457576,1356.8393981236954,9.47,1
517,12.9831523,77.6381837,100.6524081177038,3.06,2
518,12.9822707,77.6447342,1382.0055903503785,11.15,2
519,12.9823411,77.6413923,502.8859532981393,6.46,1
520,12.9801055,77.6455449,1110.1342484973122,7.88,3
521,12.9812422,77.6442343,856.7459747359477,7.72,2
522,12.9797282,77.6455863,1151.3829718955706,7.93,1
523,12.9801438,77.6458481,1143.262168480446,8.67,5
524,12.9784527,77.6441879,1125.573119952423,8.63,5
525,12.9772242,77.6429288,1200.8082507566348,9.29,2
526,12.975663,77.6416813,1244.8534000758907,9.1,4
527,12.9828791,77.6374502,15.556871069506306,4.51,5
528,12.9839104,77.6418741,569.5452767546349,5.85,2
529,12.9799068,77.6458773,1169.8046525311636,8.32,1
530,12.9801163,77.6446084,1000.6539246403465,7.54,4
531,12.9857249,77.6451284,905.9740422712584,7.88,1
532,12.9766977,77.642817,1262.0792622785934,8.6,3
533,12.9823534,77.6391413,250.9969909158618,5.24,2
534,12.9809746,77.64607,1255.3535540803043,8.94,2
535,12.9813203,77.6451253,1278.3474228951343,8.69,2
536,12.981751,77.645133,1410.8099999931435,9.3,5
537,12.9777898,77.6442258,1199.3986484147138,9.83,3
538,12.9783621,77.6415649,947.3974765586636,7.89,3
539,12.9773209,77.6459638,1434.8656370230456,10.55,1
540,12.9800204,77.6420169,821.1259709950707,6.21,1
541,12.9794089,77.6422185,966.154301608969,9.31,3
542,12.9841506,77.6405953,374.37450719223625,4.93,2
543,12.9771826,77.6416237,1078.5267871977085,8.25,4
544,12.9791523,77.643048,1023.598723937867,8.03,1
545,12.9819711,77.6394126,323.38129972600444,4.88,3
546,12.9777898,77.6442258,1199.3986484147138,10.18,5
547,12.9820337,77.6413737,537.1266843494586,4.72,3
548,12.9823684,77.639401,279.18561675555236,5.45,1
549,12.9807913,77.6454739,1169.4678088035203,9.23,2
550,12.9738771,77.6417484,1443.5698505368716,11.56,1
551,12.9811805,77.6465538,1469.7046249284697,9.5,1
552,12.9801936,77.6462445,1186.569110579945,9.33,3
553,12.9822659,77.6376268,86.60837427808954,4.51,1
554,12.9809818,77.6454729,1190.6507493760303,9.28,4
555,12.9812376,77.6460148,1285.2032298646702,10.62,5
556,12.9801644,77.6467168,1432.8098279057926,11.84,5
557,12.9776808,77.6410004,1085.5008992146315,9.97,2
558,12.9787801,77.6428571,1027.6197513692325,7.57,2
559,12.9799068,77.6458773,1169.8046525311636,8.66,4
560,12.9811822,77.6464979,1463.64472247685,10.22,4
561,12.9817271,77.6433177,723.3735295794143,7.57,5
562,12.9823803,77.6396071,301.5563076833993,3.89,1
563,12.9766977,77.642817,1262.0792622785934,10.87,1
564,12.9772671,77.6442557,1257.6105453510347,10.38,5
565,12.9801163,77.6446084,1000.6539246403465,7.84,1
566,12.9801394,77.6458109,1139.2018214429786,7.8,5
567,12.9772197,77.6427879,1204.7412377610362,10.71,4
568,12.9829234,77.6405761,398.5863701675846,5.83,3
569,12.9809746,77.64607,1255.3535540803043,10.23,3
570,12.9784075,77.6428777,1069.1118681655792,7.85,4
571,12.9819882,77.6396263,345.20550489062765,5.7,5
572,12.9819345,77.6413707,548.1620251941551,5.9,2
573,12.9801498,77.6450749,1051.338056883209,9.27,3
574,12.9840614,77.6406191,383.3205865960081,5.37,5
575,12.9811758,77.6430774,751.4331742566142,5.79,4
576,12.9816094,77.6449415,1227.9766540397252,10.58,1
577,12.9778688,77.6466261,1444.9534479875135,9.24,1
578,12.9801829,77.6455364,1101.4786094042577,7.66,2
579,12.9791725,77.6437122,1083.1408317901478,8.63,5
580,12.9831523,77.6381837,100.6524081177038,5.5,2
581,12.9812846,77.6428429,723.2911700628055,8.15,3
582,12.9819345,77.6413707,548.1620251941551,7.35,1
583,12.9773209,77.6459638,1434.8656370230456,10.9,4
584,12.9738771,77.6417484,1443.5698505368716,9.69,4
585,12.975721,77.6434665,1421.1645348143795,11.87,5
586,12.9824062,77.6400563,350.3135341458872,3.85,3
587,12.9837243,77.6409403,571.5979316342697,5.53,4
588,12.9833621,77.6417663,601.2678868738494,5.58,2
589,12.9819711,77.6394126,323.38129972600444,4.58,3
590,12.9812422,77.6442343,856.7459747359477,6.79,3
591,12.9815688,77.63944,368.21349227817143,4.5,1
592,12.9791523,77.643048,1023.598723937867,8.13,5
593,12.9824372,77.6405929,408.5577548798012,6.04,5
594,12.9817271,77.6433177,723.3735295794143,7.72,4
595,12.9783621,77.6415649,947.3974765586636,9.2,1
596,12.9784527,77.6441879,1125.573119952423,8.48,2
597,12.9791854,77.6441054,1043.6110919432108,9.48,2
598,12.9784527,77.6441879,1125.573119952423,8.77,1
599,12.9772671,77.6442557,1257.6105453510347,10.8,2
600,12.981039,77.6454728,1197.0111173944606,9.89,1
601,12.981751,77.645133,1410.8099999931435,10.92,4
602,12.9801055,77.6455449,1110.1342484973122,7.62,2
603,12.9822707,77.6447342,1382.0055903503785,10.47,3
604,12.9778707,77.6467011,1452.4930857582879,12.0,5
605,12.9772242,77.6429288,1200.8082507566348,8.58,5
606,12.9767154,77.6434249,1310.5003035675347,11.32,4
607,12.9812344,77.6446497,1210.304162973909,10.85,3
608,12.9816132,77.6400865,437.6448877082429,6.13,4
609,12.9766588,77.6416443,1134.9372466437687,9.7,5
610,12.9801644,77.6467168,1432.8098279057926,9.38,5
611,12.9822707,77.6447342,1382.0055903503785,9.63,3
612,12.9809746,77.64607,1255.3535540803043,10.0,2
613,12.9766977,77.642817,1262.0792622785934,9.16,3
614,12.9738771,77.6417484,1443.5698505368716,11.32,4
615,12.9812376,77.6460148,1285.2032298646702,9.69,1
616,12.9856986,77.6450326,895.1898864471987,8.3,3
617,12.9817271,77.6433177,723.3735295794143,6.79,2
618,12.9841222,77.6405203,365.656074724209,5.91,5
619,12.981271,77.6413783,621.9449496039956,7.9,3
620,12.9833621,77.6417663,601.2678868738494,5.54,5
621,12.9801394,77.6458109,1139.2018214429786,9.35,3
622,12.9791405,77.6426714,982.771420949671,6.97,3
623,12.9834805,77.6455973,1156.0113903309878,8.33,4
624,12.9804944,77.6470581,1494.0677005278576,10.18,2
625,12.9791266,77.6422284,934.7456046815137,7.97,3
626,12.9785419,77.6466626,1377.7424460939544,11.66,1
627,12.9799068,77.6458773,1169.8046525311636,9.66,2
628,12.9831523,77.6381837,100.6524081177038,3.69,2
629,12.9823803,77.6396071,301.5563076833993,4.82,1
630,12.9756821,77.6422676,1308.4178797492336,11.49,4
631,12.981648,77.6451308,1422.2655740558423,11.73,3
632,12.9813203,77.6451253,1278.3474228951343,9.16,1
633,12.9784527,77.6441879,1125.573119952423,9.27,3
634,12.9841222,77.6405203,365.656074724209,5.18,1
635,12.9840371,77.6405308,373.37885986052686,5.22,1
636,12.9807913,77.6454739,1169.4678088035203,10.16,4
637,12.9801829,77.6455364,1101.4786094042577,9.03,3
638,12.9821338,77.6458898,1309.0749709973093,10.61,3
639,12.9756821,77.6422676,1308.4178797492336,9.92,3
640,12.9801829,77.6455364,1101.4786094042577,9.96,4
641,12.9809711,77.6439041,843.8556315675082,7.94,3
642,12.9791266,77.6422284,934.7456046815137,8.39,3
643,12.9783621,77.6415649,947.3974765586636,9.42,3
644,12.9773153,77.6457877,1415.774154257862,9.76,4
645,12.984291,77.6413407,465.57011232289665,6.27,3
646,12.9812344,77.6446497,1210.304162973909,10.8,2
647,12.9838303,77.6413992,517.1883482653884,7.14,1
648,12.9812344,77.6444965,1226.9038958210285,10.42,3
649,12.9856986,77.6450326,895.1898864471987,9.04,1
650,12.9823004,77.638224,151.43033599112047,5.22,5
651,12.9840371,77.6405308,373.37885986052686,4.92,1
652,12.9840614,77.6406191,383.3205865960081,6.11,3
653,12.9819502,77.6391566,295.86148804426205,4.14,4
654,12.980099,77.6443666,974.3834405292068,7.97,3
655,12.9807946,77.6461102,1238.414144391507,11.0,2
656,12.9812344,77.6446497,1210.304162973909,9.98,3
657,12.9800204,77.6420169,821.1259709950707,7.35,1
658,12.9814761,77.6432035,745.930072685612,8.39,5
659,12.9823004,77.638224,151.43033599112047,4.89,5
660,12.9772197,77.6427879,1204.7412377610362,9.54,2
661,12.9757018,77.6428741,1372.991151050601,11.07,4
662,12.9823004,77.638224,151.43033599112047,5.52,5
663,12.9757018,77.6428741,1372.991151050601,10.57,5
664,12.9738609,77.6411203,1375.690956073804,9.15,4
665,12.9801438,77.6458481,1143.262168480446,8.69,3
666,12.9827917,77.6382008,140.7921417525406,3.11,4
667,12.9756441,77.6410581,1177.2933692196339,7.97,5
668,12.9819711,77.6394126,323.38129972600444,6.37,5
669,12.9766588,77.6416443,1134.9372466437687,9.48,2
670,12.9815501,77.6391718,340.38111558443416,4.21,2
671,12.9840614,77.6406191,383.3205865960081,4.42,4
672,12.9838303,77.6413992,517.1883482653884,6.45,3
673,12.9797282,77.6455863,1151.3829718955706,8.37,2
674,12.9823684,77.639401,279.18561675555236,5.62,4
675,12.9815501,77.6391718,340.38111558443416,4.15,5
676,12.9738609,77.6411203,1375.690956073804,8.89,3
677,12.9801936,77.6462445,1186.569110579945,8.98,3
678,12.9794089,77.6422185,966.154301608969,7.47,1
679,12.9750577,77.643494,1494.9804021551524,10.56,4
680,12.9750577,77.643494,1494.9804021551524,10.71,1
681,12.981648,77.6451308,1422.2655740558423,10.95,5
682,12.9817271,77.6433177,723.3735295794143,5.77,4
683,12.9823534,77.6391413,250.9969909158618,6.07,3
684,12.9822707,77.6447342,1382.0055903503785,9.43,3
685,12.9801936,77.6462445,1186.569110579945,8.16,1
686,12.9790845,77.6408871,794.2777120251919,6.91,2
687,12.9838042,77.6396887,268.8421009875829,4.31,2
688,12.9840371,77.6405308,373.37885986052686,6.38,1
689,12.9815832,77.6396508,390.3176887323678,4.21,5
690,12.9841506,77.6405953,374.37450719223625,5.5,4
691,12.9823004,77.638224,151.43033599112047,5.51,5
692,12.9819882,77.6396263,345.20550489062765,3.99,1
693,12.9821214,77.6458239,1302.4340990903243,8.95,3
694,12.9786249,77.6466522,1368.4447114446618,10.88,5
695,12.9841222,77.6405203,365.656074724209,4.48,2
696,12.9829422,77.6373708,0.0,3.97,5
697,12.9801829,77.6455364,1101.4786094042577,10.27,4
698,12.9801829,77.6455364,1101.4786094042577,10.28,5
699,12.9787801,77.6428571,1027.6197513692325,7.68,3
